,code,name,industry,main_product
2124,034940,조아제약,의약품 제조업,"의약품,의약부외품,보건보조식품,위생용품의제조판매"
2125,006840,AK홀딩스,기타 금융업,지주사업
2126,035000,HS애드,광고업,지주회사
2127,006650,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조"
2128,035150,백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역"
2129,033250,체시스,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조"
2130,033230,인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션
2131,035080,그래디언트,무점포 소매업,전자상거래
2132,005160,동국산업,1차 철강 제조업,"철강무역,강판제품제조"
2133,005990,매일홀딩스,동·식물성 유지 및 낙농제품 제조업,유제품
2134,034810,해성산업,기타 금융업,시설관리 용역 및 부동산 임대
2135,033240,자화전자,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조"
2136,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)"
2137,019490,하이트론씨스템즈,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조"
2138,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판"
2139,025770,한국정보통신,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)"
2140,033540,파라텍,특수 목적용 기계 제조업,소방기기
2141,033500,동성화인텍,기초 화학물질 제조업,초저온 보냉재
2142,026890,스틱인베스트먼트,신탁업 및 집합투자업,사모펀드(PEF)
2143,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매
2144,030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임
2145,033160,엠케이전자,전자부품 제조업,반도체용세금선
2146,033310,엠투엔,기타 금속 가공제품 제조업,산업용자동제어반기기
2147,033320,제이씨현시스템,기계장비 및 관련 물품 도매업,"메인보드, 그래픽카드"
2148,009520,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산
2149,013810,스페코,특수 목적용 기계 제조업,아스팔트믹싱플랜트
2150,033340,좋은사람들,봉제의복 제조업,패션내의
2151,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입"
2152,033200,모아텍,전자부품 제조업,위치제어용초정및소형모터
2153,033290,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서"
2154,015710,코콤,통신 및 방송 장비 제조업,비디오도어폰
2155,017940,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매"
2156,018670,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장"
2157,023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대"
2158,014440,영보화학,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매"
2159,033100,제룡전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","송배전용금구류,변압기"
2160,033050,제이엠아이,기타 화학제품 제조업,CD복제품
2161,033130,디지틀조선,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",위성서비스
2162,032980,바이온,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품"
2163,019210,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴"
2164,026150,특수건설,토목 건설업,보링
2165,031310,아이즈비전,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)"
2166,011790,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조"
2167,032960,동일기연,전자부품 제조업,EMI
2168,032680,소프트센,기타 정보 서비스업,전산기기 및 정보통신공사
2169,032940,원익,기계장비 및 관련 물품 도매업,"Quartz, HIC, 의료기기"
2170,008290,원풍물산,봉제의복 제조업,남성용신사복
2171,010600,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조"
2172,025890,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매"
2173,032750,삼진,통신 및 방송 장비 제조업,리모컨
2174,032860,더라미,"해체, 선별 및 원료 재생업",철스크랩
2175,032850,비트컴퓨터,소프트웨어 개발 및 공급업,의료정보시스템
2176,032790,엠젠솔루션,기계장비 및 관련 물품 도매업,"프린터형상기, 광통신장비, Bio이종장기, AI솔루션"
2177,032800,판타지오,창작 및 예술관련 서비스업,교육서비스
2178,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매"
2179,023960,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
2180,023800,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조"
2181,032620,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰"
2182,032580,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM
2183,032540,TJ미디어,영상 및 음향기기 제조업,영상음향반주기
2184,028080,휴맥스홀딩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","지주사업, IT서비스사업"
2185,032280,삼일,도로 화물 운송업,운송 및 하역수입
2186,012320,경동인베스트,기타 금융업,지주회사
2187,012340,뉴인텍,자동차 신품 부품 제조업,콘덴서
2188,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문
2189,031510,오스템,자동차 신품 부품 제조업,휠
2190,031820,콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수"
2191,031860,에스유홀딩스,상품 종합 도매업,FLC
2192,031980,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow"
2193,000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매"
2194,023150,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조"
2195,005320,국동,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대"
2196,023450,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대"
2197,028050,삼성E&A,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리"
2198,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매"
2199,015360,예스코홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업
2200,016800,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조"
2201,011560,세보엠이씨,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물"
2202,024740,한일단조,자동차 신품 부품 제조업,단조품
2203,024070,WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공"
2204,030720,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업"
2205,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역"
2206,030210,다올투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산"
2207,030960,양지사,인쇄 및 인쇄관련 산업,다이어리
2208,012630,HDC,기타 금융업,지주회사
2209,017900,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매"
2210,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)"
2211,030530,원익홀딩스,기초 화학물질 제조업,가스캐비닛
2212,030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어
2213,021880,메이슨캐피탈,기타 금융업,리스수입
2214,029480,광무,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
2215,021040,대호특수강,1차 철강 제조업,냉간압조용선재
2216,003160,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업"
2217,011930,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비"
2218,019180,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매"
2219,018880,한온시스템,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매"
2220,028300,HLB,의료용품 및 기타 의약 관련제품 제조업,"의료기기, 의약외품 등"
2221,027710,팜스토리,동물용 사료 및 조제식품 제조업,사료
2222,021820,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조"
2223,006740,영풍제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조"
2224,000910,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매"
2225,020120,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2226,027970,한국제지,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사"
2227,020000,한섬,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매"
2228,017800,현대엘리베이터,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수"
2229,016580,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매"
2230,023600,삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자"
2231,018310,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","갱폼,알루미늄폼,특수폼,알루미늄압출재"
2232,003800,에이스침대,가구 제조업,침대
2233,014190,원익큐브,기타 전문 도매업,"MMA,BAM,PC,PP,목재,실란트,디지털인쇄기"
2234,013580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사"
2235,021050,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산"
2236,012750,에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라"
2237,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영"
2238,012700,리드코프,기타 전문 도매업,화공약품운반
2239,018000,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워"
2240,025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양
2241,026910,광진실업,1차 철강 제조업,마봉
2242,017250,인터엠,영상 및 음향기기 제조업,음향기기
2243,016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입"
2244,011690,와이투솔루션,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매"
2245,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매"
2246,018500,동원금속,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매"
2247,011300,성안머티리얼스,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입"
2248,015750,성우하이텍,자동차 신품 부품 제조업,자동차범퍼
2249,020180,대신정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","디지털서비스, SI서비스, 산업용 PDA"
2250,006730,서부T&D,일반 및 생활 숙박시설 운영업,석유류판매
2251,011200,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운"
2252,012610,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입"
2253,017810,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출"
2254,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사"
2255,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대"
2256,025950,동신건설,토목 건설업,토목
2257,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등"
2258,011090,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매"
2259,007460,에이프로젠,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대"
2260,025620,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매
2261,017960,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매"
2262,025870,신라에스지,음·식료품 및 담배 도매업,수산물도매
2263,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료
2264,002680,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료"
2265,025550,한국선재,1차 철강 제조업,철강선재류
2266,025440,DH오토웨어,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..
2267,025320,시노펙스,전자부품 제조업,"전자부품, 필터"
2268,024940,PN풍년,생활용품 도매업,압력솥
2269,024950,삼천리자전거,생활용품 도매업,자전거
2270,014100,메디앙스,상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스"
2271,024840,KBI메탈,1차 비철금속 제조업,"동ROD, 모터코어"
2272,024910,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품"
2273,004780,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기
2274,013120,동원개발,건물 건설업,도급공사
2275,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터
2276,024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원공급장치
2277,024880,케이피에프,기타 금속 가공제품 제조업,볼트류
2278,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매"
2279,007980,TP,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역"
2280,010580,에스엠벡셀,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조"
2281,024120,KB오토시스,자동차 신품 부품 제조업,브레이크패드
2282,017000,신원종합개발,건물 건설업,토건
2283,024060,흥구석유,기타 전문 도매업,휘발유등
2284,023910,대한약품,의약품 제조업,수액제
2285,001840,이화공영,건물 건설업,도급공사
2286,023900,풍국주정,알코올음료 제조업,발효주정
2287,017650,대림제지,기타 종이 및 판지 제품 제조업,골판지원지
2288,010170,대한광통신,절연선 및 케이블 제조업,광섬유
2289,023790,동일철강,1차 철강 제조업,봉강
2290,023770,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어
2291,023760,한국캐피탈,기타 금융업,리스수수료
2292,005860,한일사료,동물용 사료 및 조제식품 제조업,배합사료
2293,009440,KC그린홀딩스,기타 금융업,기타금융업
2294,008420,문배철강,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매"
2295,016880,웅진,회사 본부 및 경영 컨설팅 서비스업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업"
2296,012860,모베이스전자,자동차 신품 부품 제조업,"스마트키,스위치"
2297,023460,CNH,기타 금융업,투자자문
2298,006050,국영지앤엠,유리 및 유리제품 제조업,강화유리
2299,023410,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘
2300,023440,제이스코홀딩스,1차 철강 제조업,"연강선재, 경강선재, CHQ외"
2301,006910,보성파워텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재
2302,018290,브이티,기타 화학제품 제조업,"화장품, 라미네이팅필름, 라미네이팅기계"
2303,023160,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매"
2304,014790,HL D&I,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대"
2305,007310,오뚜기,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조"
2306,008500,일정실업,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공"
2307,007530,와이엠,기타 금속 가공제품 제조업,"볼트, 나사"
2308,010120,엘에스일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공"
2309,001000,신라섬유,부동산 임대 및 공급업,부동산
2310,012620,원일특강,1차 철강 제조업,특수강
2311,011370,서한,건물 건설업,"건축, 토목"
2312,009190,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조
2313,000760,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조"
2314,014820,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외
2315,018700,바른손,생활용품 도매업,지제품
2316,014470,부방,부동산 임대 및 공급업,"자회사관리, 부동산임대"
2317,010140,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업"
2318,009680,모토닉,자동차 신품 부품 제조업,"자동차용 부품(연료펌프,LPI SYSTEM, FCEV) 제조,판매"
2319,010690,화신,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조"
2320,007720,대명소노시즌,상품 종합 도매업,기업소모성자재 구매대행업
2321,013720,CBI,자동차 신품 부품 제조업,엔진부품
2322,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"
2323,018120,진로발효,알코올음료 제조업,주정
2324,009620,삼보산업,1차 비철금속 제조업,알미늄괴
2325,005670,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등"
2326,007330,푸른저축은행,은행 및 저축기관,대출이자
2327,006140,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외)
2328,019010,베뉴지,종합 소매업,"백화점,예식장업"
2329,009780,엠에스씨,기타 식품 제조업,식품첨가물
2330,000390,삼화페인트공업,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조"
2331,009450,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매"
2332,020400,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외"
2333,014200,광림,자동차용 엔진 및 자동차 제조업,"전기공사용 특수차량 및 중량물 운반용 크레인을 생산, 판매하는 제조업체"
2334,005710,대원산업,자동차 신품 부품 제조업,자동차시트
2335,016600,큐캐피탈,기타 금융업,"사모투자(PEF),벤처투자"
2336,004590,한국가구,기타 상품 전문 소매업,소파
2337,016670,디모아,기타 전문 도매업,"h/w,s/w개발"
2338,000440,중앙에너비스,기타 전문 도매업,석유류도소매
2339,012030,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리"
2340,005090,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)"
2341,014970,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업",카톤팩
2342,005750,대림비앤코,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대"
2343,011040,경동제약,의약품 제조업,"듀오로반정, 발디핀정, 아트로반정 등"
2344,008370,원풍,플라스틱제품 제조업,플라스틱 필름
2345,007390,네이처셀,기초 의약물질 제조업,닥터쥬크르
2346,002290,삼일기업공사,건물 건설업,도급공사
2347,019540,일지테크,자동차 신품 부품 제조업,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)"
2348,007770,한일화학,기초 화학물질 제조업,산화아연
2349,017890,한국알콜,기타 화학제품 제조업,주정
2350,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료
2351,019660,글로본,상품 종합 도매업,화장품 외
2352,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점"
2353,017510,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔"
2354,005870,휴니드테크놀러지스,통신 및 방송 장비 제조업,"무선통신기기,군납용무전기,위성방송수신기 제조"
2355,017550,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매"
2356,021080,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈
2357,011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조"
2358,008830,대동기어,특수 목적용 기계 제조업,"기어, 베벨기어, 축, 엑셀, T/M, 유성감속기, 기타조립품"
2359,001430,세아베스틸지주,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입"
2360,008770,호텔신라,기타 상품 전문 소매업,"면세판매,관광숙박,외식사업,예식업"
2361,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영"
2362,013520,화승코퍼레이션,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매"
2363,004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대"
2364,006060,화승인더스트리,플라스틱제품 제조업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대"
2365,014530,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소"
2366,002140,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대"
2367,002230,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","적산계기, 전기차충전기, 신재생에너지 발전소 설치"
2368,016090,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)"
2369,001620,케이비아이동국실업,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대"
2370,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역"
2371,011390,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매"
2372,011810,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매"
2373,010130,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매"
2374,009730,이렘,1차 철강 제조업,"스테인리스파이프, 선박용배관제작"
2375,012600,청호ICT,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매"
2376,004720,팜젠사이언스,의약품 제조업,의약품 외
2377,009200,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조"
2378,001500,현대차증권,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대"
2379,008870,금비,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)"
2380,008110,대동전자,통신 및 방송 장비 제조업,"통신음향,전자기계기구용 플라스틱제품 제조,도매"
2381,005820,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자"
2382,008490,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매"
2383,014910,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매"
2384,003580,HLB글로벌,종합 소매업,"모래 및 자갈 채취업,콤부차,그린월,화장품,신약개발 등"
2385,015860,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
2386,014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조"
2387,012280,영화금속,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매"
2388,019170,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매"
2389,002210,동성제약,의약품 제조업,"의약품,화장품 제조,도매"
2390,016920,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀"
2391,012170,아센디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매
2392,009420,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대"
2393,013030,하이록코리아,1차 철강 제조업,관이음쇠
2394,011330,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대"
2395,012800,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매"
2396,001140,국보,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역"
2397,013360,일성건설,토목 건설업,"건축공사,토목공사,전기공사"
2398,013700,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대"
2399,002760,보락,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매"
2400,007610,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사"
2401,004920,씨아이테크,영상 및 음향기기 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매"
2402,009290,광동제약,의약품 제조업,"의약품,식음료 제조,도매"
2403,011420,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고"
2404,004270,남성,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대"
2405,001940,KISCO홀딩스,1차 철강 제조업,지주사업
2406,009410,태영건설,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매"
